#sample	strand	convtype	total_read	read_with_peak	read_with_peak_perc	peaktype
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	22	0	0	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX_COSSB	Pos	CH	253	0	0	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	24	0	0	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX_COSSB	Pos	CH	252	0	0	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	406	0	0	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_COSSB	Pos	CH	8169	0	0	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	19	0	0	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_COSSB	Pos	CH	239	0	0	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX_COSSB_FIXED	Pos	CH	3	0	0	PEAK
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX_COSSB	Pos	CH	53	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	19	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	277	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR02_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	32	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR02_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	352	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR03_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	13	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR03_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	199	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR04_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	28	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR04_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	294	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	918	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	70	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	1	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	24	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR07_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	32	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR07_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	319	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	24	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	236	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	14	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	272	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	18	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	394	1	0.3	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	15	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	280	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	20	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	222	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	15	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	244	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	23	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	297	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	35	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	397	1	0.3	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	17	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	238	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	278	1	0.4	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	23	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	24	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	354	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	1970	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	46	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	30	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	317	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	9	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	10	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	29	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	521	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	165	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	7	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	18	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	292	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	6	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	173	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	15	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	295	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	9	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	286	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	28	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	274	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	329	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	9175	2	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	17	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	309	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	CH	7	0	0	PEAK
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX_COSSB_RH1	Pos	CH	82	0	0	PEAK
PBEH2_BCBC73_PLASMIDPFC9_DESCSUPERCOIL_TX_PRIMERFIXED	Pos	CH	4019	1299	32.3	PEAK
PBEH2_BCBC74_PLASMIDPFC9_DESCSUPERCOIL_TX_RH1_PRIMERFIXED	Pos	CH	3252	60	1.8	PEAK
PBEH2_BCBC75_PLASMIDPFC9_DESC_TX_POSTTXCUTLINEARHINDIII_PRIMERFIXED	Pos	CH	5536	1200	21.7	PEAK
PBEH2_BCBC76_PLASMIDPFC9_DESC_TX_POSTTXCUTLINEARHINDIII_RH1_PRIMERFIXED	Pos	CH	3087	25	0.8	PEAK
PBEH2_BCBC77_PLASMIDPFC9_DESCSUPERCOIL_TX_COSSB_PRIMERFIXED	Pos	CH	3993	1674	41.9	PEAK
PBEH2_BCBC78_PLASMIDPFC9_DESCSUPERCOIL_TX_COSSB_RH1_PRIMERFIXED	Pos	CH	3413	91	2.7	PEAK
PBEH2_BCBC79_PLASMIDPFC9_DESC_TX_POSTTXCUTLINEARHINDIII_COSSB_PRIMERFIXED	Pos	CH	5923	1905	32.2	PEAK
PBEH2_BCBC80_PLASMIDPFC9_DESC_TX_POSTTXCUTLINEARHINDIII_COSSB_RH1_PRIMERFIXED	Pos	CH	3645	34	0.9	PEAK
PBEH2_BCBC81_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_NICKED_SGRNA8	Pos	CH	9918	5	0.1	PEAK
PBEH2_BCBC82_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_NICKED_SGRNA8_RH1	Pos	CH	6996	0	0	PEAK
PBEH2_BCBC83_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_NICKED_SGRNA11	Pos	CH	5277	5	0.1	PEAK
PBEH2_BCBC84_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_NICKED_SGRNA11_RH1	Pos	CH	5222	1	0	PEAK
PBEH2_BCBC85_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX	Pos	CH	4207	2	0	PEAK
PBEH2_BCBC86_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_RH1	Pos	CH	1665	0	0	PEAK
PBEH2_BCBC87_PLASMIDT7INIT_VR01_DESCSUPERCOIL_TX	Pos	CH	828	283	34.2	PEAK
PBEH2_BCBC87_PLASMIDT7INIT_VR04_DESCSUPERCOIL_TX	Pos	CH	2528	672	26.6	PEAK
PBEH2_BCBC87_PLASMIDT7INIT_VR22_DESCSUPERCOIL_TX	Pos	CH	1650	836	50.7	PEAK
PBEH2_BCBC87_PLASMIDT7INIT_VR24_DESCSUPERCOIL_TX	Pos	CH	1594	553	34.7	PEAK
PBEH2_BCBC87_PLASMIDT7INIT_VR25_DESCSUPERCOIL_TX	Pos	CH	121	14	11.6	PEAK
PBEH2_BCBC87_PLASMIDT7INIT_VR27_DESCSUPERCOIL_TX	Pos	CH	705	292	41.4	PEAK
PBEH2_BCBC87_PLASMIDT7INIT_VR31_DESCSUPERCOIL_TX	Pos	CH	7	5	71.4	PEAK
PBEH2_BCBC88_PLASMIDT7INIT_VR01_DESCSUPERCOIL_TX_RH1	Pos	CH	368	20	5.4	PEAK
PBEH2_BCBC88_PLASMIDT7INIT_VR04_DESCSUPERCOIL_TX_RH1	Pos	CH	1363	28	2.1	PEAK
PBEH2_BCBC88_PLASMIDT7INIT_VR22_DESCSUPERCOIL_TX_RH1	Pos	CH	875	59	6.7	PEAK
PBEH2_BCBC88_PLASMIDT7INIT_VR24_DESCSUPERCOIL_TX_RH1	Pos	CH	1005	28	2.8	PEAK
PBEH2_BCBC88_PLASMIDT7INIT_VR25_DESCSUPERCOIL_TX_RH1	Pos	CH	113	2	1.8	PEAK
PBEH2_BCBC88_PLASMIDT7INIT_VR27_DESCSUPERCOIL_TX_RH1	Pos	CH	546	22	4	PEAK
PBEH2_BCBC88_PLASMIDT7INIT_VR31_DESCSUPERCOIL_TX_RH1	Pos	CH	7	1	14.3	PEAK
PBEH2_BCBC89_PLASMIDT7INIT_VR01_DESCLINEARBSAI_TX	Pos	CH	552	57	10.3	PEAK
PBEH2_BCBC89_PLASMIDT7INIT_VR04_DESCLINEARBSAI_TX	Pos	CH	1094	56	5.1	PEAK
PBEH2_BCBC89_PLASMIDT7INIT_VR22_DESCLINEARBSAI_TX	Pos	CH	1278	174	13.6	PEAK
PBEH2_BCBC89_PLASMIDT7INIT_VR24_DESCLINEARBSAI_TX	Pos	CH	655	106	16.2	PEAK
PBEH2_BCBC89_PLASMIDT7INIT_VR25_DESCLINEARBSAI_TX	Pos	CH	83	9	10.8	PEAK
PBEH2_BCBC89_PLASMIDT7INIT_VR27_DESCLINEARBSAI_TX	Pos	CH	473	59	12.5	PEAK
PBEH2_BCBC89_PLASMIDT7INIT_VR31_DESCLINEARBSAI_TX	Pos	CH	7	0	0	PEAK
PBEH2_BCBC90_PLASMIDT7INIT_VR01_DESCLINEARBSAI_TX_RH1	Pos	CH	322	1	0.3	PEAK
PBEH2_BCBC90_PLASMIDT7INIT_VR04_DESCLINEARBSAI_TX_RH1	Pos	CH	763	4	0.5	PEAK
PBEH2_BCBC90_PLASMIDT7INIT_VR22_DESCLINEARBSAI_TX_RH1	Pos	CH	869	8	0.9	PEAK
PBEH2_BCBC90_PLASMIDT7INIT_VR24_DESCLINEARBSAI_TX_RH1	Pos	CH	422	6	1.4	PEAK
PBEH2_BCBC90_PLASMIDT7INIT_VR25_DESCLINEARBSAI_TX_RH1	Pos	CH	80	0	0	PEAK
PBEH2_BCBC90_PLASMIDT7INIT_VR27_DESCLINEARBSAI_TX_RH1	Pos	CH	348	2	0.6	PEAK
PBEH2_BCBC90_PLASMIDT7INIT_VR31_DESCLINEARBSAI_TX_RH1	Pos	CH	30	1	3.3	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR01_DESCSUPERCOIL_NT	Pos	CH	67	3	4.5	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR02_DESCSUPERCOIL_NT	Pos	CH	98	4	4.1	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR03_DESCSUPERCOIL_NT	Pos	CH	53	1	1.9	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR04_DESCSUPERCOIL_NT	Pos	CH	400	12	3	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR05_DESCSUPERCOIL_NT	Pos	CH	47	3	6.4	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR06_DESCSUPERCOIL_NT	Pos	CH	51	2	3.9	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR07_DESCSUPERCOIL_NT	Pos	CH	101	4	4	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR08_DESCSUPERCOIL_NT	Pos	CH	18	1	5.6	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR09_DESCSUPERCOIL_NT	Pos	CH	65	4	6.2	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR10_DESCSUPERCOIL_NT	Pos	CH	115	6	5.2	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR11_DESCSUPERCOIL_NT	Pos	CH	48	3	6.3	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR12_DESCSUPERCOIL_NT	Pos	CH	63	7	11.1	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR13_DESCSUPERCOIL_NT	Pos	CH	66	4	6.1	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR14_DESCSUPERCOIL_NT	Pos	CH	87	6	6.9	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR15_DESCSUPERCOIL_NT	Pos	CH	73	5	6.8	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR16_DESCSUPERCOIL_NT	Pos	CH	61	3	4.9	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR17_DESCSUPERCOIL_NT	Pos	CH	18	3	16.7	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR18_DESCSUPERCOIL_NT	Pos	CH	118	9	7.6	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR19_DESCSUPERCOIL_NT	Pos	CH	70	2	2.9	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR20_DESCSUPERCOIL_NT	Pos	CH	187	6	3.2	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR21_DESCSUPERCOIL_NT	Pos	CH	17	2	11.8	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR22_DESCSUPERCOIL_NT	Pos	CH	122	11	9	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR23_DESCSUPERCOIL_NT	Pos	CH	138	10	7.2	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR24_DESCSUPERCOIL_NT	Pos	CH	332	15	4.5	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR25_DESCSUPERCOIL_NT	Pos	CH	421	16	3.8	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR26_DESCSUPERCOIL_NT	Pos	CH	51	3	5.9	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR27_DESCSUPERCOIL_NT	Pos	CH	225	9	4	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR28_DESCSUPERCOIL_NT	Pos	CH	167	8	4.8	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR29_DESCSUPERCOIL_NT	Pos	CH	97	2	2.1	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR30_DESCSUPERCOIL_NT	Pos	CH	26	0	0	PEAK
PBEH2_BCBC91_PLASMIDT7INIT_VR31_DESCSUPERCOIL_NT	Pos	CH	8	0	0	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR01_DESCSUPERCOIL_NT_RH1	Pos	CH	45	1	2.2	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR02_DESCSUPERCOIL_NT_RH1	Pos	CH	57	4	7	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR03_DESCSUPERCOIL_NT_RH1	Pos	CH	34	4	11.8	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR04_DESCSUPERCOIL_NT_RH1	Pos	CH	306	4	1.3	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR05_DESCSUPERCOIL_NT_RH1	Pos	CH	29	0	0	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR06_DESCSUPERCOIL_NT_RH1	Pos	CH	24	1	4.2	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR07_DESCSUPERCOIL_NT_RH1	Pos	CH	66	2	3	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR08_DESCSUPERCOIL_NT_RH1	Pos	CH	17	1	5.9	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR09_DESCSUPERCOIL_NT_RH1	Pos	CH	36	3	8.3	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR10_DESCSUPERCOIL_NT_RH1	Pos	CH	79	1	1.3	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR11_DESCSUPERCOIL_NT_RH1	Pos	CH	19	0	0	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR12_DESCSUPERCOIL_NT_RH1	Pos	CH	30	4	13.3	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR13_DESCSUPERCOIL_NT_RH1	Pos	CH	35	1	2.9	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR14_DESCSUPERCOIL_NT_RH1	Pos	CH	48	3	6.3	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR15_DESCSUPERCOIL_NT_RH1	Pos	CH	43	4	9.3	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR16_DESCSUPERCOIL_NT_RH1	Pos	CH	27	2	7.4	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR17_DESCSUPERCOIL_NT_RH1	Pos	CH	4	0	0	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR18_DESCSUPERCOIL_NT_RH1	Pos	CH	85	2	2.4	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR19_DESCSUPERCOIL_NT_RH1	Pos	CH	37	4	10.8	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR20_DESCSUPERCOIL_NT_RH1	Pos	CH	225	6	2.7	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR21_DESCSUPERCOIL_NT_RH1	Pos	CH	9	3	33.3	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR22_DESCSUPERCOIL_NT_RH1	Pos	CH	66	3	4.5	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR23_DESCSUPERCOIL_NT_RH1	Pos	CH	91	8	8.8	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR24_DESCSUPERCOIL_NT_RH1	Pos	CH	311	6	1.9	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR25_DESCSUPERCOIL_NT_RH1	Pos	CH	530	10	1.9	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR26_DESCSUPERCOIL_NT_RH1	Pos	CH	33	1	3	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR27_DESCSUPERCOIL_NT_RH1	Pos	CH	160	6	3.8	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR28_DESCSUPERCOIL_NT_RH1	Pos	CH	107	8	7.5	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR29_DESCSUPERCOIL_NT_RH1	Pos	CH	57	2	3.5	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR30_DESCSUPERCOIL_NT_RH1	Pos	CH	19	0	0	PEAK
PBEH2_BCBC92_PLASMIDT7INIT_VR31_DESCSUPERCOIL_NT_RH1	Pos	CH	11	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR01_DESCLINEARPSII_NT	Pos	CH	84	4	4.8	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR02_DESCLINEARPSII_NT	Pos	CH	73	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR03_DESCLINEARPSII_NT	Pos	CH	50	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR04_DESCLINEARPSII_NT	Pos	CH	318	4	1.3	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR05_DESCLINEARPSII_NT	Pos	CH	55	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR06_DESCLINEARPSII_NT	Pos	CH	56	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR07_DESCLINEARPSII_NT	Pos	CH	111	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR08_DESCLINEARPSII_NT	Pos	CH	18	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR09_DESCLINEARPSII_NT	Pos	CH	43	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR10_DESCLINEARPSII_NT	Pos	CH	99	6	6.1	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR11_DESCLINEARPSII_NT	Pos	CH	49	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR12_DESCLINEARPSII_NT	Pos	CH	41	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR13_DESCLINEARPSII_NT	Pos	CH	61	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR14_DESCLINEARPSII_NT	Pos	CH	91	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR15_DESCLINEARPSII_NT	Pos	CH	71	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR16_DESCLINEARPSII_NT	Pos	CH	55	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR17_DESCLINEARPSII_NT	Pos	CH	15	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR18_DESCLINEARPSII_NT	Pos	CH	124	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR19_DESCLINEARPSII_NT	Pos	CH	74	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR20_DESCLINEARPSII_NT	Pos	CH	203	50	24.6	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR21_DESCLINEARPSII_NT	Pos	CH	12	1	8.3	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR22_DESCLINEARPSII_NT	Pos	CH	112	6	5.4	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR23_DESCLINEARPSII_NT	Pos	CH	120	0	0	PEAK
PBEH2_BCBC93_PLASMIDT7INIT_VR24_DESCLINEARPSII_NT	Pos	CH	292	6	2.1	PEAK
