#sample	strand	convtype	total_read	read_with_peak	read_with_peak_perc	peaktype
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_NT_COSSB	Neg	GH	15	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	38	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_NT_COSSB	Neg	GH	403	1	0.2	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	4	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_NT_COSSB	Neg	GH	71	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	33	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_NT_COSSB	Neg	GH	307	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	27	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_NT_COSSB	Neg	GH	313	2	0.6	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	27	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_NT_COSSB	Neg	GH	376	1	0.3	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	525	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_NT_COSSB	Neg	GH	12359	11	0.1	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	27	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_NT_COSSB	Neg	GH	211	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	2	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_NT_COSSB	Neg	GH	22	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	13	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_TX_COSSB	Neg	GH	240	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR02_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	32	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR02_DESCSUPERCOIL_TX_COSSB	Neg	GH	309	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR03_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	27	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR03_DESCSUPERCOIL_TX_COSSB	Neg	GH	201	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR04_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	31	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR04_DESCSUPERCOIL_TX_COSSB	Neg	GH	255	1	0.4	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	1221	1	0.1	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_TX_COSSB	Neg	GH	65	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	3	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_TX_COSSB	Neg	GH	25	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR07_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	31	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR07_DESCSUPERCOIL_TX_COSSB	Neg	GH	289	1	0.3	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	31	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_TX_COSSB	Neg	GH	206	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	19	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_TX_COSSB	Neg	GH	258	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	27	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_TX_COSSB	Neg	GH	321	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	27	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_TX_COSSB	Neg	GH	239	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	13	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_TX_COSSB	Neg	GH	164	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	25	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_TX_COSSB	Neg	GH	240	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	25	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_TX_COSSB	Neg	GH	215	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	48	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_TX_COSSB	Neg	GH	337	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	18	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_TX_COSSB	Neg	GH	200	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	79	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_TX_COSSB	Neg	GH	9	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	24	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_TX_COSSB	Neg	GH	263	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	2596	11	0.4	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_TX_COSSB	Neg	GH	49	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	30	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_TX_COSSB	Neg	GH	270	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	0	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_TX_COSSB	Neg	GH	14	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	31	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_TX_COSSB	Neg	GH	398	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	201	5	2.5	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX_COSSB	Neg	GH	8	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	19	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_TX_COSSB	Neg	GH	247	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	1	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_TX_COSSB	Neg	GH	37	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	20	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_TX_COSSB	Neg	GH	147	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	22	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX_COSSB	Neg	GH	185	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	26	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX_COSSB	Neg	GH	222	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	368	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_COSSB	Neg	GH	7102	6	0.1	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	16	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_COSSB	Neg	GH	92	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX_COSSB_FIXED	Neg	GH	0	0	0	PEAK_TEMP
PBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX_COSSB	Neg	GH	11	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	21	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	338	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR02_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	25	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR02_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	377	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR03_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	20	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR03_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	246	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR04_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	19	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR04_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	297	1	0.3	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	1234	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	81	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	2	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	34	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR07_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	33	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR07_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	325	1	0.3	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	19	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	221	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	17	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	313	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	16	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	436	1	0.2	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	24	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	323	1	0.3	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	12	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	161	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	14	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	304	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	17	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	304	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	45	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	470	1	0.2	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	17	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	248	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	97	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	6	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	30	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	339	1	0.3	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	2618	18	0.7	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	68	3	4.4	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	25	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	362	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	1	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	7	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	33	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	520	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	179	1	0.6	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	9	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	20	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	286	1	0.3	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	0	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	56	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	14	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	232	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	13	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	252	1	0.4	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	15	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	314	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	304	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	10132	10	0.1	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	8	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	159	1	0.6	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	GH	1	0	0	PEAK_TEMP
PBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX_COSSB_RH1	Neg	GH	20	0	0	PEAK_TEMP
PBEH2_BCBC73_PLASMIDPFC9_DESCSUPERCOIL_TX_PRIMERFIXED	Neg	GH	5593	4	0.1	PEAK_TEMP
PBEH2_BCBC74_PLASMIDPFC9_DESCSUPERCOIL_TX_RH1_PRIMERFIXED	Neg	GH	7103	21	0.3	PEAK_TEMP
PBEH2_BCBC75_PLASMIDPFC9_DESC_TX_POSTTXCUTLINEARHINDIII_PRIMERFIXED	Neg	GH	7661	1	0	PEAK_TEMP
PBEH2_BCBC76_PLASMIDPFC9_DESC_TX_POSTTXCUTLINEARHINDIII_RH1_PRIMERFIXED	Neg	GH	9179	24	0.3	PEAK_TEMP
PBEH2_BCBC77_PLASMIDPFC9_DESCSUPERCOIL_TX_COSSB_PRIMERFIXED	Neg	GH	4427	1	0	PEAK_TEMP
PBEH2_BCBC78_PLASMIDPFC9_DESCSUPERCOIL_TX_COSSB_RH1_PRIMERFIXED	Neg	GH	7504	29	0.4	PEAK_TEMP
PBEH2_BCBC79_PLASMIDPFC9_DESC_TX_POSTTXCUTLINEARHINDIII_COSSB_PRIMERFIXED	Neg	GH	7313	0	0	PEAK_TEMP
PBEH2_BCBC80_PLASMIDPFC9_DESC_TX_POSTTXCUTLINEARHINDIII_COSSB_RH1_PRIMERFIXED	Neg	GH	12012	22	0.2	PEAK_TEMP
PBEH2_BCBC81_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_NICKED_SGRNA8	Neg	GH	1540	11	0.7	PEAK_TEMP
PBEH2_BCBC82_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_NICKED_SGRNA8_RH1	Neg	GH	923	0	0	PEAK_TEMP
PBEH2_BCBC83_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_NICKED_SGRNA11	Neg	GH	1035	17	1.6	PEAK_TEMP
PBEH2_BCBC84_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_NICKED_SGRNA11_RH1	Neg	GH	853	0	0	PEAK_TEMP
PBEH2_BCBC85_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX	Neg	GH	1861	4	0.2	PEAK_TEMP
PBEH2_BCBC86_PLASMIDPFC8_TACT1T2_DESCLINEARBSAI_TX_RH1	Neg	GH	729	0	0	PEAK_TEMP
PBEH2_BCBC87_PLASMIDT7INIT_VR01_DESCSUPERCOIL_TX	Neg	GH	1415	57	4	PEAK_TEMP
PBEH2_BCBC87_PLASMIDT7INIT_VR04_DESCSUPERCOIL_TX	Neg	GH	4741	34	0.7	PEAK_TEMP
PBEH2_BCBC87_PLASMIDT7INIT_VR22_DESCSUPERCOIL_TX	Neg	GH	2512	21	0.8	PEAK_TEMP
PBEH2_BCBC87_PLASMIDT7INIT_VR24_DESCSUPERCOIL_TX	Neg	GH	2672	19	0.7	PEAK_TEMP
PBEH2_BCBC87_PLASMIDT7INIT_VR25_DESCSUPERCOIL_TX	Neg	GH	673	11	1.6	PEAK_TEMP
PBEH2_BCBC87_PLASMIDT7INIT_VR27_DESCSUPERCOIL_TX	Neg	GH	1357	14	1	PEAK_TEMP
PBEH2_BCBC87_PLASMIDT7INIT_VR31_DESCSUPERCOIL_TX	Neg	GH	77	2	2.6	PEAK_TEMP
PBEH2_BCBC88_PLASMIDT7INIT_VR01_DESCSUPERCOIL_TX_RH1	Neg	GH	789	17	2.2	PEAK_TEMP
PBEH2_BCBC88_PLASMIDT7INIT_VR04_DESCSUPERCOIL_TX_RH1	Neg	GH	3006	19	0.6	PEAK_TEMP
PBEH2_BCBC88_PLASMIDT7INIT_VR22_DESCSUPERCOIL_TX_RH1	Neg	GH	1870	43	2.3	PEAK_TEMP
PBEH2_BCBC88_PLASMIDT7INIT_VR24_DESCSUPERCOIL_TX_RH1	Neg	GH	2151	19	0.9	PEAK_TEMP
PBEH2_BCBC88_PLASMIDT7INIT_VR25_DESCSUPERCOIL_TX_RH1	Neg	GH	757	35	4.6	PEAK_TEMP
PBEH2_BCBC88_PLASMIDT7INIT_VR27_DESCSUPERCOIL_TX_RH1	Neg	GH	1542	20	1.3	PEAK_TEMP
PBEH2_BCBC88_PLASMIDT7INIT_VR31_DESCSUPERCOIL_TX_RH1	Neg	GH	344	78	22.7	PEAK_TEMP
PBEH2_BCBC89_PLASMIDT7INIT_VR01_DESCLINEARBSAI_TX	Neg	GH	2468	4	0.2	PEAK_TEMP
PBEH2_BCBC89_PLASMIDT7INIT_VR04_DESCLINEARBSAI_TX	Neg	GH	5605	2	0	PEAK_TEMP
PBEH2_BCBC89_PLASMIDT7INIT_VR22_DESCLINEARBSAI_TX	Neg	GH	6767	6	0.1	PEAK_TEMP
PBEH2_BCBC89_PLASMIDT7INIT_VR24_DESCLINEARBSAI_TX	Neg	GH	2995	3	0.1	PEAK_TEMP
PBEH2_BCBC89_PLASMIDT7INIT_VR25_DESCLINEARBSAI_TX	Neg	GH	1056	1	0.1	PEAK_TEMP
PBEH2_BCBC89_PLASMIDT7INIT_VR27_DESCLINEARBSAI_TX	Neg	GH	2922	2	0.1	PEAK_TEMP
