sample_id	plasmid	strand	call_type	filepath	read_count
72	PFC8_TACINIT_VR14	Neg	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR14_Strand_Neg_call_low.bed.tsv	17
72	PFC8_TACINIT_VR14	Pos	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR14_Strand_Pos_call_low.bed.tsv	23
72	PFC8_TACINIT_VR15	Neg	high	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR15_Strand_Neg_call_high.bed.tsv	45
72	PFC8_TACINIT_VR15	Neg	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR15_Strand_Neg_call_low.bed.tsv	45
72	PFC8_TACINIT_VR15	Pos	high	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR15_Strand_Pos_call_high.bed.tsv	35
72	PFC8_TACINIT_VR15	Pos	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR15_Strand_Pos_call_low.bed.tsv	35
72	PFC8_TACINIT_VR16	Neg	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR16_Strand_Neg_call_low.bed.tsv	17
72	PFC8_TACINIT_VR16	Pos	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR16_Strand_Pos_call_low.bed.tsv	17
72	PFC8_TACINIT_VR17	Neg	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR17_Strand_Neg_call_low.bed.tsv	97
72	PFC8_TACINIT_VR17	Pos	high	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR17_Strand_Pos_call_high.bed.tsv	278
72	PFC8_TACINIT_VR17	Pos	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR17_Strand_Pos_call_low.bed.tsv	278
72	PFC8_TACINIT_VR18	Neg	high	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR18_Strand_Neg_call_high.bed.tsv	30
72	PFC8_TACINIT_VR18	Neg	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR18_Strand_Neg_call_low.bed.tsv	30
72	PFC8_TACINIT_VR18	Pos	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR18_Strand_Pos_call_low.bed.tsv	24
72	PFC8_TACINIT_VR19	Neg	high	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR19_Strand_Neg_call_high.bed.tsv	2618
72	PFC8_TACINIT_VR19	Neg	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR19_Strand_Neg_call_low.bed.tsv	2618
72	PFC8_TACINIT_VR19	Pos	high	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR19_Strand_Pos_call_high.bed.tsv	1970
72	PFC8_TACINIT_VR19	Pos	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR19_Strand_Pos_call_low.bed.tsv	1970
72	PFC8_TACINIT_VR20	Neg	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR20_Strand_Neg_call_low.bed.tsv	25
72	PFC8_TACINIT_VR20	Pos	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR20_Strand_Pos_call_low.bed.tsv	30
72	PFC8_TACINIT_VR21	Pos	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR21_Strand_Pos_call_low.bed.tsv	9
72	PFC8_TACINIT_VR22	Neg	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR22_Strand_Neg_call_low.bed.tsv	33
72	PFC8_TACINIT_VR22	Pos	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR22_Strand_Pos_call_low.bed.tsv	29
72	PFC8_TACINIT_VR23	Neg	high	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR23_Strand_Neg_call_high.bed.tsv	179
72	PFC8_TACINIT_VR23	Neg	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR23_Strand_Neg_call_low.bed.tsv	179
72	PFC8_TACINIT_VR23	Pos	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR23_Strand_Pos_call_low.bed.tsv	165
72	PFC8_TACINIT_VR24	Neg	high	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR24_Strand_Neg_call_high.bed.tsv	20
72	PFC8_TACINIT_VR24	Neg	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR24_Strand_Neg_call_low.bed.tsv	20
72	PFC8_TACINIT_VR24	Pos	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR24_Strand_Pos_call_low.bed.tsv	18
72	PFC8_TACINIT_VR25	Neg	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR25_Strand_Neg_call_low.bed.tsv	0
72	PFC8_TACINIT_VR25	Pos	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR25_Strand_Pos_call_low.bed.tsv	6
72	PFC8_TACINIT_VR26	Neg	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR26_Strand_Neg_call_low.bed.tsv	14
72	PFC8_TACINIT_VR26	Pos	high	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR26_Strand_Pos_call_high.bed.tsv	15
72	PFC8_TACINIT_VR26	Pos	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR26_Strand_Pos_call_low.bed.tsv	15
72	PFC8_TACINIT_VR27	Neg	high	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR27_Strand_Neg_call_high.bed.tsv	13
72	PFC8_TACINIT_VR27	Neg	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR27_Strand_Neg_call_low.bed.tsv	13
72	PFC8_TACINIT_VR27	Pos	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR27_Strand_Pos_call_low.bed.tsv	9
72	PFC8_TACINIT_VR28	Neg	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR28_Strand_Neg_call_low.bed.tsv	15
72	PFC8_TACINIT_VR28	Pos	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR28_Strand_Pos_call_low.bed.tsv	28
72	PFC8_TACINIT_VR29	Neg	high	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR29_Strand_Neg_call_high.bed.tsv	304
72	PFC8_TACINIT_VR29	Neg	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR29_Strand_Neg_call_low.bed.tsv	304
72	PFC8_TACINIT_VR29	Pos	high	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR29_Strand_Pos_call_high.bed.tsv	329
72	PFC8_TACINIT_VR29	Pos	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR29_Strand_Pos_call_low.bed.tsv	329
72	PFC8_TACINIT_VR30	Neg	high	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR30_Strand_Neg_call_high.bed.tsv	8
72	PFC8_TACINIT_VR30	Neg	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR30_Strand_Neg_call_low.bed.tsv	8
72	PFC8_TACINIT_VR30	Pos	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR30_Strand_Pos_call_low.bed.tsv	17
72	PFC8_TACINIT_VR31	Neg	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR31_Strand_Neg_call_low.bed.tsv	1
72	PFC8_TACINIT_VR31	Pos	low	mergedBed/PBEH2-72_Plasmid_PFC8_TACINIT_VR31_Strand_Pos_call_low.bed.tsv	7
73	PFC9	Neg	high	mergedBed/PBEH2-73_Plasmid_PFC9_Strand_Neg_call_high.bed.tsv	5593
73	PFC9	Neg	low	mergedBed/PBEH2-73_Plasmid_PFC9_Strand_Neg_call_low.bed.tsv	5593
73	PFC9	Pos	high	mergedBed/PBEH2-73_Plasmid_PFC9_Strand_Pos_call_high.bed.tsv	4019
73	PFC9	Pos	low	mergedBed/PBEH2-73_Plasmid_PFC9_Strand_Pos_call_low.bed.tsv	4019
74	PFC9	Neg	high	mergedBed/PBEH2-74_Plasmid_PFC9_Strand_Neg_call_high.bed.tsv	7103
74	PFC9	Neg	low	mergedBed/PBEH2-74_Plasmid_PFC9_Strand_Neg_call_low.bed.tsv	7103
74	PFC9	Pos	high	mergedBed/PBEH2-74_Plasmid_PFC9_Strand_Pos_call_high.bed.tsv	3252
74	PFC9	Pos	low	mergedBed/PBEH2-74_Plasmid_PFC9_Strand_Pos_call_low.bed.tsv	3252
75	PFC9	Neg	high	mergedBed/PBEH2-75_Plasmid_PFC9_Strand_Neg_call_high.bed.tsv	7661
75	PFC9	Neg	low	mergedBed/PBEH2-75_Plasmid_PFC9_Strand_Neg_call_low.bed.tsv	7661
75	PFC9	Pos	high	mergedBed/PBEH2-75_Plasmid_PFC9_Strand_Pos_call_high.bed.tsv	5536
75	PFC9	Pos	low	mergedBed/PBEH2-75_Plasmid_PFC9_Strand_Pos_call_low.bed.tsv	5536
76	PFC9	Neg	high	mergedBed/PBEH2-76_Plasmid_PFC9_Strand_Neg_call_high.bed.tsv	9179
76	PFC9	Neg	low	mergedBed/PBEH2-76_Plasmid_PFC9_Strand_Neg_call_low.bed.tsv	9179
76	PFC9	Pos	high	mergedBed/PBEH2-76_Plasmid_PFC9_Strand_Pos_call_high.bed.tsv	3087
76	PFC9	Pos	low	mergedBed/PBEH2-76_Plasmid_PFC9_Strand_Pos_call_low.bed.tsv	3087
77	PFC9	Neg	high	mergedBed/PBEH2-77_Plasmid_PFC9_Strand_Neg_call_high.bed.tsv	4427
77	PFC9	Neg	low	mergedBed/PBEH2-77_Plasmid_PFC9_Strand_Neg_call_low.bed.tsv	4427
77	PFC9	Pos	high	mergedBed/PBEH2-77_Plasmid_PFC9_Strand_Pos_call_high.bed.tsv	3993
77	PFC9	Pos	low	mergedBed/PBEH2-77_Plasmid_PFC9_Strand_Pos_call_low.bed.tsv	3993
78	PFC9	Neg	high	mergedBed/PBEH2-78_Plasmid_PFC9_Strand_Neg_call_high.bed.tsv	7504
78	PFC9	Neg	low	mergedBed/PBEH2-78_Plasmid_PFC9_Strand_Neg_call_low.bed.tsv	7504
78	PFC9	Pos	high	mergedBed/PBEH2-78_Plasmid_PFC9_Strand_Pos_call_high.bed.tsv	3413
78	PFC9	Pos	low	mergedBed/PBEH2-78_Plasmid_PFC9_Strand_Pos_call_low.bed.tsv	3413
79	PFC9	Neg	high	mergedBed/PBEH2-79_Plasmid_PFC9_Strand_Neg_call_high.bed.tsv	7313
79	PFC9	Neg	low	mergedBed/PBEH2-79_Plasmid_PFC9_Strand_Neg_call_low.bed.tsv	7313
79	PFC9	Pos	high	mergedBed/PBEH2-79_Plasmid_PFC9_Strand_Pos_call_high.bed.tsv	5923
79	PFC9	Pos	low	mergedBed/PBEH2-79_Plasmid_PFC9_Strand_Pos_call_low.bed.tsv	5923
80	PFC9	Neg	high	mergedBed/PBEH2-80_Plasmid_PFC9_Strand_Neg_call_high.bed.tsv	12012
80	PFC9	Neg	low	mergedBed/PBEH2-80_Plasmid_PFC9_Strand_Neg_call_low.bed.tsv	12012
80	PFC9	Pos	high	mergedBed/PBEH2-80_Plasmid_PFC9_Strand_Pos_call_high.bed.tsv	3645
80	PFC9	Pos	low	mergedBed/PBEH2-80_Plasmid_PFC9_Strand_Pos_call_low.bed.tsv	3645
81	PFC8_TACT1T2	Neg	high	mergedBed/PBEH2-81_Plasmid_PFC8_TACT1T2_Strand_Neg_call_high.bed.tsv	1540
81	PFC8_TACT1T2	Neg	low	mergedBed/PBEH2-81_Plasmid_PFC8_TACT1T2_Strand_Neg_call_low.bed.tsv	1540
81	PFC8_TACT1T2	Pos	high	mergedBed/PBEH2-81_Plasmid_PFC8_TACT1T2_Strand_Pos_call_high.bed.tsv	9918
81	PFC8_TACT1T2	Pos	low	mergedBed/PBEH2-81_Plasmid_PFC8_TACT1T2_Strand_Pos_call_low.bed.tsv	9918
82	PFC8_TACT1T2	Neg	low	mergedBed/PBEH2-82_Plasmid_PFC8_TACT1T2_Strand_Neg_call_low.bed.tsv	923
82	PFC8_TACT1T2	Pos	low	mergedBed/PBEH2-82_Plasmid_PFC8_TACT1T2_Strand_Pos_call_low.bed.tsv	6996
83	PFC8_TACT1T2	Neg	high	mergedBed/PBEH2-83_Plasmid_PFC8_TACT1T2_Strand_Neg_call_high.bed.tsv	1035
83	PFC8_TACT1T2	Neg	low	mergedBed/PBEH2-83_Plasmid_PFC8_TACT1T2_Strand_Neg_call_low.bed.tsv	1035
83	PFC8_TACT1T2	Pos	high	mergedBed/PBEH2-83_Plasmid_PFC8_TACT1T2_Strand_Pos_call_high.bed.tsv	5277
83	PFC8_TACT1T2	Pos	low	mergedBed/PBEH2-83_Plasmid_PFC8_TACT1T2_Strand_Pos_call_low.bed.tsv	5277
84	PFC8_TACT1T2	Neg	low	mergedBed/PBEH2-84_Plasmid_PFC8_TACT1T2_Strand_Neg_call_low.bed.tsv	853
84	PFC8_TACT1T2	Pos	high	mergedBed/PBEH2-84_Plasmid_PFC8_TACT1T2_Strand_Pos_call_high.bed.tsv	5222
84	PFC8_TACT1T2	Pos	low	mergedBed/PBEH2-84_Plasmid_PFC8_TACT1T2_Strand_Pos_call_low.bed.tsv	5222
85	PFC8_TACT1T2	Neg	high	mergedBed/PBEH2-85_Plasmid_PFC8_TACT1T2_Strand_Neg_call_high.bed.tsv	1861
85	PFC8_TACT1T2	Neg	low	mergedBed/PBEH2-85_Plasmid_PFC8_TACT1T2_Strand_Neg_call_low.bed.tsv	1861
85	PFC8_TACT1T2	Pos	high	mergedBed/PBEH2-85_Plasmid_PFC8_TACT1T2_Strand_Pos_call_high.bed.tsv	4207
85	PFC8_TACT1T2	Pos	low	mergedBed/PBEH2-85_Plasmid_PFC8_TACT1T2_Strand_Pos_call_low.bed.tsv	4207
86	PFC8_TACT1T2	Neg	low	mergedBed/PBEH2-86_Plasmid_PFC8_TACT1T2_Strand_Neg_call_low.bed.tsv	729
86	PFC8_TACT1T2	Pos	low	mergedBed/PBEH2-86_Plasmid_PFC8_TACT1T2_Strand_Pos_call_low.bed.tsv	1665
87	T7INIT_VR01	Neg	high	mergedBed/PBEH2-87_Plasmid_T7INIT_VR01_Strand_Neg_call_high.bed.tsv	1415
87	T7INIT_VR01	Neg	low	mergedBed/PBEH2-87_Plasmid_T7INIT_VR01_Strand_Neg_call_low.bed.tsv	1415
87	T7INIT_VR01	Pos	high	mergedBed/PBEH2-87_Plasmid_T7INIT_VR01_Strand_Pos_call_high.bed.tsv	828
87	T7INIT_VR01	Pos	low	mergedBed/PBEH2-87_Plasmid_T7INIT_VR01_Strand_Pos_call_low.bed.tsv	828
87	T7INIT_VR04	Neg	high	mergedBed/PBEH2-87_Plasmid_T7INIT_VR04_Strand_Neg_call_high.bed.tsv	4741
87	T7INIT_VR04	Neg	low	mergedBed/PBEH2-87_Plasmid_T7INIT_VR04_Strand_Neg_call_low.bed.tsv	4741
87	T7INIT_VR04	Pos	high	mergedBed/PBEH2-87_Plasmid_T7INIT_VR04_Strand_Pos_call_high.bed.tsv	2528
87	T7INIT_VR04	Pos	low	mergedBed/PBEH2-87_Plasmid_T7INIT_VR04_Strand_Pos_call_low.bed.tsv	2528
87	T7INIT_VR22	Neg	high	mergedBed/PBEH2-87_Plasmid_T7INIT_VR22_Strand_Neg_call_high.bed.tsv	2512
87	T7INIT_VR22	Neg	low	mergedBed/PBEH2-87_Plasmid_T7INIT_VR22_Strand_Neg_call_low.bed.tsv	2512
87	T7INIT_VR22	Pos	high	mergedBed/PBEH2-87_Plasmid_T7INIT_VR22_Strand_Pos_call_high.bed.tsv	1650
87	T7INIT_VR22	Pos	low	mergedBed/PBEH2-87_Plasmid_T7INIT_VR22_Strand_Pos_call_low.bed.tsv	1650
87	T7INIT_VR24	Neg	high	mergedBed/PBEH2-87_Plasmid_T7INIT_VR24_Strand_Neg_call_high.bed.tsv	2672
87	T7INIT_VR24	Neg	low	mergedBed/PBEH2-87_Plasmid_T7INIT_VR24_Strand_Neg_call_low.bed.tsv	2672
87	T7INIT_VR24	Pos	high	mergedBed/PBEH2-87_Plasmid_T7INIT_VR24_Strand_Pos_call_high.bed.tsv	1594
87	T7INIT_VR24	Pos	low	mergedBed/PBEH2-87_Plasmid_T7INIT_VR24_Strand_Pos_call_low.bed.tsv	1594
87	T7INIT_VR25	Neg	high	mergedBed/PBEH2-87_Plasmid_T7INIT_VR25_Strand_Neg_call_high.bed.tsv	673
87	T7INIT_VR25	Neg	low	mergedBed/PBEH2-87_Plasmid_T7INIT_VR25_Strand_Neg_call_low.bed.tsv	673
87	T7INIT_VR25	Pos	high	mergedBed/PBEH2-87_Plasmid_T7INIT_VR25_Strand_Pos_call_high.bed.tsv	121
87	T7INIT_VR25	Pos	low	mergedBed/PBEH2-87_Plasmid_T7INIT_VR25_Strand_Pos_call_low.bed.tsv	121
87	T7INIT_VR27	Neg	high	mergedBed/PBEH2-87_Plasmid_T7INIT_VR27_Strand_Neg_call_high.bed.tsv	1357
87	T7INIT_VR27	Neg	low	mergedBed/PBEH2-87_Plasmid_T7INIT_VR27_Strand_Neg_call_low.bed.tsv	1357
87	T7INIT_VR27	Pos	high	mergedBed/PBEH2-87_Plasmid_T7INIT_VR27_Strand_Pos_call_high.bed.tsv	705
87	T7INIT_VR27	Pos	low	mergedBed/PBEH2-87_Plasmid_T7INIT_VR27_Strand_Pos_call_low.bed.tsv	705
87	T7INIT_VR31	Neg	high	mergedBed/PBEH2-87_Plasmid_T7INIT_VR31_Strand_Neg_call_high.bed.tsv	77
87	T7INIT_VR31	Neg	low	mergedBed/PBEH2-87_Plasmid_T7INIT_VR31_Strand_Neg_call_low.bed.tsv	77
87	T7INIT_VR31	Pos	high	mergedBed/PBEH2-87_Plasmid_T7INIT_VR31_Strand_Pos_call_high.bed.tsv	7
87	T7INIT_VR31	Pos	low	mergedBed/PBEH2-87_Plasmid_T7INIT_VR31_Strand_Pos_call_low.bed.tsv	7
88	T7INIT_VR01	Neg	high	mergedBed/PBEH2-88_Plasmid_T7INIT_VR01_Strand_Neg_call_high.bed.tsv	789
88	T7INIT_VR01	Neg	low	mergedBed/PBEH2-88_Plasmid_T7INIT_VR01_Strand_Neg_call_low.bed.tsv	789
88	T7INIT_VR01	Pos	high	mergedBed/PBEH2-88_Plasmid_T7INIT_VR01_Strand_Pos_call_high.bed.tsv	368
88	T7INIT_VR01	Pos	low	mergedBed/PBEH2-88_Plasmid_T7INIT_VR01_Strand_Pos_call_low.bed.tsv	368
88	T7INIT_VR04	Neg	high	mergedBed/PBEH2-88_Plasmid_T7INIT_VR04_Strand_Neg_call_high.bed.tsv	3006
88	T7INIT_VR04	Neg	low	mergedBed/PBEH2-88_Plasmid_T7INIT_VR04_Strand_Neg_call_low.bed.tsv	3006
88	T7INIT_VR04	Pos	high	mergedBed/PBEH2-88_Plasmid_T7INIT_VR04_Strand_Pos_call_high.bed.tsv	1363
88	T7INIT_VR04	Pos	low	mergedBed/PBEH2-88_Plasmid_T7INIT_VR04_Strand_Pos_call_low.bed.tsv	1363
88	T7INIT_VR22	Neg	high	mergedBed/PBEH2-88_Plasmid_T7INIT_VR22_Strand_Neg_call_high.bed.tsv	1870
88	T7INIT_VR22	Neg	low	mergedBed/PBEH2-88_Plasmid_T7INIT_VR22_Strand_Neg_call_low.bed.tsv	1870
88	T7INIT_VR22	Pos	high	mergedBed/PBEH2-88_Plasmid_T7INIT_VR22_Strand_Pos_call_high.bed.tsv	875
88	T7INIT_VR22	Pos	low	mergedBed/PBEH2-88_Plasmid_T7INIT_VR22_Strand_Pos_call_low.bed.tsv	875
88	T7INIT_VR24	Neg	high	mergedBed/PBEH2-88_Plasmid_T7INIT_VR24_Strand_Neg_call_high.bed.tsv	2151
88	T7INIT_VR24	Neg	low	mergedBed/PBEH2-88_Plasmid_T7INIT_VR24_Strand_Neg_call_low.bed.tsv	2151
88	T7INIT_VR24	Pos	high	mergedBed/PBEH2-88_Plasmid_T7INIT_VR24_Strand_Pos_call_high.bed.tsv	1005
88	T7INIT_VR24	Pos	low	mergedBed/PBEH2-88_Plasmid_T7INIT_VR24_Strand_Pos_call_low.bed.tsv	1005
88	T7INIT_VR25	Neg	high	mergedBed/PBEH2-88_Plasmid_T7INIT_VR25_Strand_Neg_call_high.bed.tsv	757
88	T7INIT_VR25	Neg	low	mergedBed/PBEH2-88_Plasmid_T7INIT_VR25_Strand_Neg_call_low.bed.tsv	757
88	T7INIT_VR25	Pos	high	mergedBed/PBEH2-88_Plasmid_T7INIT_VR25_Strand_Pos_call_high.bed.tsv	113
88	T7INIT_VR25	Pos	low	mergedBed/PBEH2-88_Plasmid_T7INIT_VR25_Strand_Pos_call_low.bed.tsv	113
88	T7INIT_VR27	Neg	high	mergedBed/PBEH2-88_Plasmid_T7INIT_VR27_Strand_Neg_call_high.bed.tsv	1542
88	T7INIT_VR27	Neg	low	mergedBed/PBEH2-88_Plasmid_T7INIT_VR27_Strand_Neg_call_low.bed.tsv	1542
88	T7INIT_VR27	Pos	high	mergedBed/PBEH2-88_Plasmid_T7INIT_VR27_Strand_Pos_call_high.bed.tsv	546
88	T7INIT_VR27	Pos	low	mergedBed/PBEH2-88_Plasmid_T7INIT_VR27_Strand_Pos_call_low.bed.tsv	546
88	T7INIT_VR31	Neg	high	mergedBed/PBEH2-88_Plasmid_T7INIT_VR31_Strand_Neg_call_high.bed.tsv	344
88	T7INIT_VR31	Neg	low	mergedBed/PBEH2-88_Plasmid_T7INIT_VR31_Strand_Neg_call_low.bed.tsv	344
88	T7INIT_VR31	Pos	high	mergedBed/PBEH2-88_Plasmid_T7INIT_VR31_Strand_Pos_call_high.bed.tsv	7
88	T7INIT_VR31	Pos	low	mergedBed/PBEH2-88_Plasmid_T7INIT_VR31_Strand_Pos_call_low.bed.tsv	7
89	T7INIT_VR01	Neg	high	mergedBed/PBEH2-89_Plasmid_T7INIT_VR01_Strand_Neg_call_high.bed.tsv	2468
89	T7INIT_VR01	Neg	low	mergedBed/PBEH2-89_Plasmid_T7INIT_VR01_Strand_Neg_call_low.bed.tsv	2468
89	T7INIT_VR01	Pos	high	mergedBed/PBEH2-89_Plasmid_T7INIT_VR01_Strand_Pos_call_high.bed.tsv	552
89	T7INIT_VR01	Pos	low	mergedBed/PBEH2-89_Plasmid_T7INIT_VR01_Strand_Pos_call_low.bed.tsv	552
89	T7INIT_VR04	Neg	high	mergedBed/PBEH2-89_Plasmid_T7INIT_VR04_Strand_Neg_call_high.bed.tsv	5605
89	T7INIT_VR04	Neg	low	mergedBed/PBEH2-89_Plasmid_T7INIT_VR04_Strand_Neg_call_low.bed.tsv	5605
89	T7INIT_VR04	Pos	high	mergedBed/PBEH2-89_Plasmid_T7INIT_VR04_Strand_Pos_call_high.bed.tsv	1094
89	T7INIT_VR04	Pos	low	mergedBed/PBEH2-89_Plasmid_T7INIT_VR04_Strand_Pos_call_low.bed.tsv	1094
89	T7INIT_VR22	Neg	high	mergedBed/PBEH2-89_Plasmid_T7INIT_VR22_Strand_Neg_call_high.bed.tsv	6767
89	T7INIT_VR22	Neg	low	mergedBed/PBEH2-89_Plasmid_T7INIT_VR22_Strand_Neg_call_low.bed.tsv	6767
89	T7INIT_VR22	Pos	high	mergedBed/PBEH2-89_Plasmid_T7INIT_VR22_Strand_Pos_call_high.bed.tsv	1278
89	T7INIT_VR22	Pos	low	mergedBed/PBEH2-89_Plasmid_T7INIT_VR22_Strand_Pos_call_low.bed.tsv	1278
89	T7INIT_VR24	Neg	high	mergedBed/PBEH2-89_Plasmid_T7INIT_VR24_Strand_Neg_call_high.bed.tsv	2995
89	T7INIT_VR24	Neg	low	mergedBed/PBEH2-89_Plasmid_T7INIT_VR24_Strand_Neg_call_low.bed.tsv	2995
89	T7INIT_VR24	Pos	high	mergedBed/PBEH2-89_Plasmid_T7INIT_VR24_Strand_Pos_call_high.bed.tsv	655
89	T7INIT_VR24	Pos	low	mergedBed/PBEH2-89_Plasmid_T7INIT_VR24_Strand_Pos_call_low.bed.tsv	655
89	T7INIT_VR25	Neg	high	mergedBed/PBEH2-89_Plasmid_T7INIT_VR25_Strand_Neg_call_high.bed.tsv	1056
89	T7INIT_VR25	Neg	low	mergedBed/PBEH2-89_Plasmid_T7INIT_VR25_Strand_Neg_call_low.bed.tsv	1056
89	T7INIT_VR25	Pos	high	mergedBed/PBEH2-89_Plasmid_T7INIT_VR25_Strand_Pos_call_high.bed.tsv	83
89	T7INIT_VR25	Pos	low	mergedBed/PBEH2-89_Plasmid_T7INIT_VR25_Strand_Pos_call_low.bed.tsv	83
89	T7INIT_VR27	Neg	high	mergedBed/PBEH2-89_Plasmid_T7INIT_VR27_Strand_Neg_call_high.bed.tsv	2922
89	T7INIT_VR27	Neg	low	mergedBed/PBEH2-89_Plasmid_T7INIT_VR27_Strand_Neg_call_low.bed.tsv	2922
89	T7INIT_VR27	Pos	high	mergedBed/PBEH2-89_Plasmid_T7INIT_VR27_Strand_Pos_call_high.bed.tsv	473
89	T7INIT_VR27	Pos	low	mergedBed/PBEH2-89_Plasmid_T7INIT_VR27_Strand_Pos_call_low.bed.tsv	473
89	T7INIT_VR31	Neg	low	mergedBed/PBEH2-89_Plasmid_T7INIT_VR31_Strand_Neg_call_low.bed.tsv	75
89	T7INIT_VR31	Pos	low	mergedBed/PBEH2-89_Plasmid_T7INIT_VR31_Strand_Pos_call_low.bed.tsv	7
90	T7INIT_VR01	Neg	low	mergedBed/PBEH2-90_Plasmid_T7INIT_VR01_Strand_Neg_call_low.bed.tsv	1798
90	T7INIT_VR01	Pos	high	mergedBed/PBEH2-90_Plasmid_T7INIT_VR01_Strand_Pos_call_high.bed.tsv	322
90	T7INIT_VR01	Pos	low	mergedBed/PBEH2-90_Plasmid_T7INIT_VR01_Strand_Pos_call_low.bed.tsv	322
90	T7INIT_VR04	Neg	high	mergedBed/PBEH2-90_Plasmid_T7INIT_VR04_Strand_Neg_call_high.bed.tsv	4365
90	T7INIT_VR04	Neg	low	mergedBed/PBEH2-90_Plasmid_T7INIT_VR04_Strand_Neg_call_low.bed.tsv	4365
90	T7INIT_VR04	Pos	high	mergedBed/PBEH2-90_Plasmid_T7INIT_VR04_Strand_Pos_call_high.bed.tsv	763
90	T7INIT_VR04	Pos	low	mergedBed/PBEH2-90_Plasmid_T7INIT_VR04_Strand_Pos_call_low.bed.tsv	763
90	T7INIT_VR22	Neg	high	mergedBed/PBEH2-90_Plasmid_T7INIT_VR22_Strand_Neg_call_high.bed.tsv	5291
90	T7INIT_VR22	Neg	low	mergedBed/PBEH2-90_Plasmid_T7INIT_VR22_Strand_Neg_call_low.bed.tsv	5291
90	T7INIT_VR22	Pos	high	mergedBed/PBEH2-90_Plasmid_T7INIT_VR22_Strand_Pos_call_high.bed.tsv	869
90	T7INIT_VR22	Pos	low	mergedBed/PBEH2-90_Plasmid_T7INIT_VR22_Strand_Pos_call_low.bed.tsv	869
90	T7INIT_VR24	Neg	high	mergedBed/PBEH2-90_Plasmid_T7INIT_VR24_Strand_Neg_call_high.bed.tsv	2628
90	T7INIT_VR24	Neg	low	mergedBed/PBEH2-90_Plasmid_T7INIT_VR24_Strand_Neg_call_low.bed.tsv	2628
90	T7INIT_VR24	Pos	high	mergedBed/PBEH2-90_Plasmid_T7INIT_VR24_Strand_Pos_call_high.bed.tsv	422
90	T7INIT_VR24	Pos	low	mergedBed/PBEH2-90_Plasmid_T7INIT_VR24_Strand_Pos_call_low.bed.tsv	422
90	T7INIT_VR25	Neg	high	mergedBed/PBEH2-90_Plasmid_T7INIT_VR25_Strand_Neg_call_high.bed.tsv	1011
