sample_id	plasmid	strand	call_type	filepath
32	VR20F_1LOW3	Neg	high	mergedBed/PBEH2-32_Plasmid_VR20F_1LOW3_Strand_Neg_call_high.bed.tsv
32	VR20F_1LOW3	Neg	low	mergedBed/PBEH2-32_Plasmid_VR20F_1LOW3_Strand_Neg_call_low.bed.tsv
32	VR20F_1LOW3	Pos	high	mergedBed/PBEH2-32_Plasmid_VR20F_1LOW3_Strand_Pos_call_high.bed.tsv
32	VR20F_1LOW3	Pos	low	mergedBed/PBEH2-32_Plasmid_VR20F_1LOW3_Strand_Pos_call_low.bed.tsv
32	VR20F_2MED1	Neg	high	mergedBed/PBEH2-32_Plasmid_VR20F_2MED1_Strand_Neg_call_high.bed.tsv
32	VR20F_2MED1	Neg	low	mergedBed/PBEH2-32_Plasmid_VR20F_2MED1_Strand_Neg_call_low.bed.tsv
32	VR20F_2MED1	Pos	high	mergedBed/PBEH2-32_Plasmid_VR20F_2MED1_Strand_Pos_call_high.bed.tsv
32	VR20F_2MED1	Pos	low	mergedBed/PBEH2-32_Plasmid_VR20F_2MED1_Strand_Pos_call_low.bed.tsv
32	VR20F_2MED2	Neg	high	mergedBed/PBEH2-32_Plasmid_VR20F_2MED2_Strand_Neg_call_high.bed.tsv
32	VR20F_2MED2	Neg	low	mergedBed/PBEH2-32_Plasmid_VR20F_2MED2_Strand_Neg_call_low.bed.tsv
32	VR20F_2MED2	Pos	high	mergedBed/PBEH2-32_Plasmid_VR20F_2MED2_Strand_Pos_call_high.bed.tsv
32	VR20F_2MED2	Pos	low	mergedBed/PBEH2-32_Plasmid_VR20F_2MED2_Strand_Pos_call_low.bed.tsv
32	VR20F_2MED3	Neg	high	mergedBed/PBEH2-32_Plasmid_VR20F_2MED3_Strand_Neg_call_high.bed.tsv
32	VR20F_2MED3	Neg	low	mergedBed/PBEH2-32_Plasmid_VR20F_2MED3_Strand_Neg_call_low.bed.tsv
32	VR20F_2MED3	Pos	high	mergedBed/PBEH2-32_Plasmid_VR20F_2MED3_Strand_Pos_call_high.bed.tsv
32	VR20F_2MED3	Pos	low	mergedBed/PBEH2-32_Plasmid_VR20F_2MED3_Strand_Pos_call_low.bed.tsv
32	VR20F_3HGH1	Neg	high	mergedBed/PBEH2-32_Plasmid_VR20F_3HGH1_Strand_Neg_call_high.bed.tsv
32	VR20F_3HGH1	Neg	low	mergedBed/PBEH2-32_Plasmid_VR20F_3HGH1_Strand_Neg_call_low.bed.tsv
32	VR20F_3HGH1	Pos	high	mergedBed/PBEH2-32_Plasmid_VR20F_3HGH1_Strand_Pos_call_high.bed.tsv
32	VR20F_3HGH1	Pos	low	mergedBed/PBEH2-32_Plasmid_VR20F_3HGH1_Strand_Pos_call_low.bed.tsv
32	VR20F_3HGH2	Neg	high	mergedBed/PBEH2-32_Plasmid_VR20F_3HGH2_Strand_Neg_call_high.bed.tsv
32	VR20F_3HGH2	Neg	low	mergedBed/PBEH2-32_Plasmid_VR20F_3HGH2_Strand_Neg_call_low.bed.tsv
32	VR20F_3HGH2	Pos	high	mergedBed/PBEH2-32_Plasmid_VR20F_3HGH2_Strand_Pos_call_high.bed.tsv
32	VR20F_3HGH2	Pos	low	mergedBed/PBEH2-32_Plasmid_VR20F_3HGH2_Strand_Pos_call_low.bed.tsv
32	VR20F_3HGH3	Neg	high	mergedBed/PBEH2-32_Plasmid_VR20F_3HGH3_Strand_Neg_call_high.bed.tsv
32	VR20F_3HGH3	Neg	low	mergedBed/PBEH2-32_Plasmid_VR20F_3HGH3_Strand_Neg_call_low.bed.tsv
32	VR20F_3HGH3	Pos	high	mergedBed/PBEH2-32_Plasmid_VR20F_3HGH3_Strand_Pos_call_high.bed.tsv
32	VR20F_3HGH3	Pos	low	mergedBed/PBEH2-32_Plasmid_VR20F_3HGH3_Strand_Pos_call_low.bed.tsv
33	VR20F_1LOW1	Neg	high	mergedBed/PBEH2-33_Plasmid_VR20F_1LOW1_Strand_Neg_call_high.bed.tsv
33	VR20F_1LOW1	Neg	low	mergedBed/PBEH2-33_Plasmid_VR20F_1LOW1_Strand_Neg_call_low.bed.tsv
33	VR20F_1LOW1	Pos	high	mergedBed/PBEH2-33_Plasmid_VR20F_1LOW1_Strand_Pos_call_high.bed.tsv
33	VR20F_1LOW1	Pos	low	mergedBed/PBEH2-33_Plasmid_VR20F_1LOW1_Strand_Pos_call_low.bed.tsv
33	VR20F_1LOW2	Neg	high	mergedBed/PBEH2-33_Plasmid_VR20F_1LOW2_Strand_Neg_call_high.bed.tsv
33	VR20F_1LOW2	Neg	low	mergedBed/PBEH2-33_Plasmid_VR20F_1LOW2_Strand_Neg_call_low.bed.tsv
33	VR20F_1LOW2	Pos	high	mergedBed/PBEH2-33_Plasmid_VR20F_1LOW2_Strand_Pos_call_high.bed.tsv
33	VR20F_1LOW2	Pos	low	mergedBed/PBEH2-33_Plasmid_VR20F_1LOW2_Strand_Pos_call_low.bed.tsv
33	VR20F_1LOW3	Neg	high	mergedBed/PBEH2-33_Plasmid_VR20F_1LOW3_Strand_Neg_call_high.bed.tsv
33	VR20F_1LOW3	Neg	low	mergedBed/PBEH2-33_Plasmid_VR20F_1LOW3_Strand_Neg_call_low.bed.tsv
33	VR20F_1LOW3	Pos	high	mergedBed/PBEH2-33_Plasmid_VR20F_1LOW3_Strand_Pos_call_high.bed.tsv
33	VR20F_1LOW3	Pos	low	mergedBed/PBEH2-33_Plasmid_VR20F_1LOW3_Strand_Pos_call_low.bed.tsv
33	VR20F_2MED1	Neg	high	mergedBed/PBEH2-33_Plasmid_VR20F_2MED1_Strand_Neg_call_high.bed.tsv
33	VR20F_2MED1	Neg	low	mergedBed/PBEH2-33_Plasmid_VR20F_2MED1_Strand_Neg_call_low.bed.tsv
33	VR20F_2MED1	Pos	high	mergedBed/PBEH2-33_Plasmid_VR20F_2MED1_Strand_Pos_call_high.bed.tsv
33	VR20F_2MED1	Pos	low	mergedBed/PBEH2-33_Plasmid_VR20F_2MED1_Strand_Pos_call_low.bed.tsv
33	VR20F_2MED2	Neg	high	mergedBed/PBEH2-33_Plasmid_VR20F_2MED2_Strand_Neg_call_high.bed.tsv
33	VR20F_2MED2	Neg	low	mergedBed/PBEH2-33_Plasmid_VR20F_2MED2_Strand_Neg_call_low.bed.tsv
33	VR20F_2MED2	Pos	high	mergedBed/PBEH2-33_Plasmid_VR20F_2MED2_Strand_Pos_call_high.bed.tsv
33	VR20F_2MED2	Pos	low	mergedBed/PBEH2-33_Plasmid_VR20F_2MED2_Strand_Pos_call_low.bed.tsv
33	VR20F_2MED3	Neg	high	mergedBed/PBEH2-33_Plasmid_VR20F_2MED3_Strand_Neg_call_high.bed.tsv
33	VR20F_2MED3	Neg	low	mergedBed/PBEH2-33_Plasmid_VR20F_2MED3_Strand_Neg_call_low.bed.tsv
33	VR20F_2MED3	Pos	high	mergedBed/PBEH2-33_Plasmid_VR20F_2MED3_Strand_Pos_call_high.bed.tsv
33	VR20F_2MED3	Pos	low	mergedBed/PBEH2-33_Plasmid_VR20F_2MED3_Strand_Pos_call_low.bed.tsv
33	VR20F_3HGH1	Neg	high	mergedBed/PBEH2-33_Plasmid_VR20F_3HGH1_Strand_Neg_call_high.bed.tsv
33	VR20F_3HGH1	Neg	low	mergedBed/PBEH2-33_Plasmid_VR20F_3HGH1_Strand_Neg_call_low.bed.tsv
33	VR20F_3HGH1	Pos	high	mergedBed/PBEH2-33_Plasmid_VR20F_3HGH1_Strand_Pos_call_high.bed.tsv
33	VR20F_3HGH1	Pos	low	mergedBed/PBEH2-33_Plasmid_VR20F_3HGH1_Strand_Pos_call_low.bed.tsv
33	VR20F_3HGH2	Neg	high	mergedBed/PBEH2-33_Plasmid_VR20F_3HGH2_Strand_Neg_call_high.bed.tsv
33	VR20F_3HGH2	Neg	low	mergedBed/PBEH2-33_Plasmid_VR20F_3HGH2_Strand_Neg_call_low.bed.tsv
33	VR20F_3HGH2	Pos	high	mergedBed/PBEH2-33_Plasmid_VR20F_3HGH2_Strand_Pos_call_high.bed.tsv
33	VR20F_3HGH2	Pos	low	mergedBed/PBEH2-33_Plasmid_VR20F_3HGH2_Strand_Pos_call_low.bed.tsv
33	VR20F_3HGH3	Neg	high	mergedBed/PBEH2-33_Plasmid_VR20F_3HGH3_Strand_Neg_call_high.bed.tsv
33	VR20F_3HGH3	Neg	low	mergedBed/PBEH2-33_Plasmid_VR20F_3HGH3_Strand_Neg_call_low.bed.tsv
33	VR20F_3HGH3	Pos	high	mergedBed/PBEH2-33_Plasmid_VR20F_3HGH3_Strand_Pos_call_high.bed.tsv
33	VR20F_3HGH3	Pos	low	mergedBed/PBEH2-33_Plasmid_VR20F_3HGH3_Strand_Pos_call_low.bed.tsv
34	VR20F_1LOW1	Neg	high	mergedBed/PBEH2-34_Plasmid_VR20F_1LOW1_Strand_Neg_call_high.bed.tsv
34	VR20F_1LOW1	Neg	low	mergedBed/PBEH2-34_Plasmid_VR20F_1LOW1_Strand_Neg_call_low.bed.tsv
34	VR20F_1LOW1	Pos	high	mergedBed/PBEH2-34_Plasmid_VR20F_1LOW1_Strand_Pos_call_high.bed.tsv
34	VR20F_1LOW1	Pos	low	mergedBed/PBEH2-34_Plasmid_VR20F_1LOW1_Strand_Pos_call_low.bed.tsv
34	VR20F_1LOW2	Neg	high	mergedBed/PBEH2-34_Plasmid_VR20F_1LOW2_Strand_Neg_call_high.bed.tsv
34	VR20F_1LOW2	Neg	low	mergedBed/PBEH2-34_Plasmid_VR20F_1LOW2_Strand_Neg_call_low.bed.tsv
34	VR20F_1LOW2	Pos	high	mergedBed/PBEH2-34_Plasmid_VR20F_1LOW2_Strand_Pos_call_high.bed.tsv
34	VR20F_1LOW2	Pos	low	mergedBed/PBEH2-34_Plasmid_VR20F_1LOW2_Strand_Pos_call_low.bed.tsv
34	VR20F_1LOW3	Neg	high	mergedBed/PBEH2-34_Plasmid_VR20F_1LOW3_Strand_Neg_call_high.bed.tsv
34	VR20F_1LOW3	Neg	low	mergedBed/PBEH2-34_Plasmid_VR20F_1LOW3_Strand_Neg_call_low.bed.tsv
34	VR20F_1LOW3	Pos	high	mergedBed/PBEH2-34_Plasmid_VR20F_1LOW3_Strand_Pos_call_high.bed.tsv
34	VR20F_1LOW3	Pos	low	mergedBed/PBEH2-34_Plasmid_VR20F_1LOW3_Strand_Pos_call_low.bed.tsv
34	VR20F_2MED1	Neg	high	mergedBed/PBEH2-34_Plasmid_VR20F_2MED1_Strand_Neg_call_high.bed.tsv
34	VR20F_2MED1	Neg	low	mergedBed/PBEH2-34_Plasmid_VR20F_2MED1_Strand_Neg_call_low.bed.tsv
34	VR20F_2MED1	Pos	high	mergedBed/PBEH2-34_Plasmid_VR20F_2MED1_Strand_Pos_call_high.bed.tsv
34	VR20F_2MED1	Pos	low	mergedBed/PBEH2-34_Plasmid_VR20F_2MED1_Strand_Pos_call_low.bed.tsv
34	VR20F_2MED2	Neg	high	mergedBed/PBEH2-34_Plasmid_VR20F_2MED2_Strand_Neg_call_high.bed.tsv
34	VR20F_2MED2	Neg	low	mergedBed/PBEH2-34_Plasmid_VR20F_2MED2_Strand_Neg_call_low.bed.tsv
34	VR20F_2MED2	Pos	high	mergedBed/PBEH2-34_Plasmid_VR20F_2MED2_Strand_Pos_call_high.bed.tsv
34	VR20F_2MED2	Pos	low	mergedBed/PBEH2-34_Plasmid_VR20F_2MED2_Strand_Pos_call_low.bed.tsv
34	VR20F_2MED3	Neg	high	mergedBed/PBEH2-34_Plasmid_VR20F_2MED3_Strand_Neg_call_high.bed.tsv
34	VR20F_2MED3	Neg	low	mergedBed/PBEH2-34_Plasmid_VR20F_2MED3_Strand_Neg_call_low.bed.tsv
34	VR20F_2MED3	Pos	high	mergedBed/PBEH2-34_Plasmid_VR20F_2MED3_Strand_Pos_call_high.bed.tsv
34	VR20F_2MED3	Pos	low	mergedBed/PBEH2-34_Plasmid_VR20F_2MED3_Strand_Pos_call_low.bed.tsv
34	VR20F_3HGH1	Neg	high	mergedBed/PBEH2-34_Plasmid_VR20F_3HGH1_Strand_Neg_call_high.bed.tsv
34	VR20F_3HGH1	Neg	low	mergedBed/PBEH2-34_Plasmid_VR20F_3HGH1_Strand_Neg_call_low.bed.tsv
34	VR20F_3HGH1	Pos	high	mergedBed/PBEH2-34_Plasmid_VR20F_3HGH1_Strand_Pos_call_high.bed.tsv
34	VR20F_3HGH1	Pos	low	mergedBed/PBEH2-34_Plasmid_VR20F_3HGH1_Strand_Pos_call_low.bed.tsv
34	VR20F_3HGH2	Neg	high	mergedBed/PBEH2-34_Plasmid_VR20F_3HGH2_Strand_Neg_call_high.bed.tsv
34	VR20F_3HGH2	Neg	low	mergedBed/PBEH2-34_Plasmid_VR20F_3HGH2_Strand_Neg_call_low.bed.tsv
34	VR20F_3HGH2	Pos	high	mergedBed/PBEH2-34_Plasmid_VR20F_3HGH2_Strand_Pos_call_high.bed.tsv
34	VR20F_3HGH2	Pos	low	mergedBed/PBEH2-34_Plasmid_VR20F_3HGH2_Strand_Pos_call_low.bed.tsv
34	VR20F_3HGH3	Neg	high	mergedBed/PBEH2-34_Plasmid_VR20F_3HGH3_Strand_Neg_call_high.bed.tsv
34	VR20F_3HGH3	Neg	low	mergedBed/PBEH2-34_Plasmid_VR20F_3HGH3_Strand_Neg_call_low.bed.tsv
34	VR20F_3HGH3	Pos	high	mergedBed/PBEH2-34_Plasmid_VR20F_3HGH3_Strand_Pos_call_high.bed.tsv
34	VR20F_3HGH3	Pos	low	mergedBed/PBEH2-34_Plasmid_VR20F_3HGH3_Strand_Pos_call_low.bed.tsv
35	VR20F_1LOW1	Neg	high	mergedBed/PBEH2-35_Plasmid_VR20F_1LOW1_Strand_Neg_call_high.bed.tsv
35	VR20F_1LOW1	Neg	low	mergedBed/PBEH2-35_Plasmid_VR20F_1LOW1_Strand_Neg_call_low.bed.tsv
35	VR20F_1LOW1	Pos	high	mergedBed/PBEH2-35_Plasmid_VR20F_1LOW1_Strand_Pos_call_high.bed.tsv
35	VR20F_1LOW1	Pos	low	mergedBed/PBEH2-35_Plasmid_VR20F_1LOW1_Strand_Pos_call_low.bed.tsv
35	VR20F_1LOW2	Neg	high	mergedBed/PBEH2-35_Plasmid_VR20F_1LOW2_Strand_Neg_call_high.bed.tsv
35	VR20F_1LOW2	Neg	low	mergedBed/PBEH2-35_Plasmid_VR20F_1LOW2_Strand_Neg_call_low.bed.tsv
35	VR20F_1LOW2	Pos	low	mergedBed/PBEH2-35_Plasmid_VR20F_1LOW2_Strand_Pos_call_low.bed.tsv
35	VR20F_1LOW3	Neg	high	mergedBed/PBEH2-35_Plasmid_VR20F_1LOW3_Strand_Neg_call_high.bed.tsv
35	VR20F_1LOW3	Neg	low	mergedBed/PBEH2-35_Plasmid_VR20F_1LOW3_Strand_Neg_call_low.bed.tsv
35	VR20F_1LOW3	Pos	high	mergedBed/PBEH2-35_Plasmid_VR20F_1LOW3_Strand_Pos_call_high.bed.tsv
35	VR20F_1LOW3	Pos	low	mergedBed/PBEH2-35_Plasmid_VR20F_1LOW3_Strand_Pos_call_low.bed.tsv
35	VR20F_2MED1	Neg	high	mergedBed/PBEH2-35_Plasmid_VR20F_2MED1_Strand_Neg_call_high.bed.tsv
35	VR20F_2MED1	Neg	low	mergedBed/PBEH2-35_Plasmid_VR20F_2MED1_Strand_Neg_call_low.bed.tsv
35	VR20F_2MED1	Pos	high	mergedBed/PBEH2-35_Plasmid_VR20F_2MED1_Strand_Pos_call_high.bed.tsv
35	VR20F_2MED1	Pos	low	mergedBed/PBEH2-35_Plasmid_VR20F_2MED1_Strand_Pos_call_low.bed.tsv
35	VR20F_2MED2	Neg	high	mergedBed/PBEH2-35_Plasmid_VR20F_2MED2_Strand_Neg_call_high.bed.tsv
35	VR20F_2MED2	Neg	low	mergedBed/PBEH2-35_Plasmid_VR20F_2MED2_Strand_Neg_call_low.bed.tsv
35	VR20F_2MED2	Pos	high	mergedBed/PBEH2-35_Plasmid_VR20F_2MED2_Strand_Pos_call_high.bed.tsv
35	VR20F_2MED2	Pos	low	mergedBed/PBEH2-35_Plasmid_VR20F_2MED2_Strand_Pos_call_low.bed.tsv
35	VR20F_2MED3	Neg	high	mergedBed/PBEH2-35_Plasmid_VR20F_2MED3_Strand_Neg_call_high.bed.tsv
35	VR20F_2MED3	Neg	low	mergedBed/PBEH2-35_Plasmid_VR20F_2MED3_Strand_Neg_call_low.bed.tsv
35	VR20F_2MED3	Pos	high	mergedBed/PBEH2-35_Plasmid_VR20F_2MED3_Strand_Pos_call_high.bed.tsv
35	VR20F_2MED3	Pos	low	mergedBed/PBEH2-35_Plasmid_VR20F_2MED3_Strand_Pos_call_low.bed.tsv
35	VR20F_3HGH1	Neg	high	mergedBed/PBEH2-35_Plasmid_VR20F_3HGH1_Strand_Neg_call_high.bed.tsv
35	VR20F_3HGH1	Neg	low	mergedBed/PBEH2-35_Plasmid_VR20F_3HGH1_Strand_Neg_call_low.bed.tsv
35	VR20F_3HGH1	Pos	high	mergedBed/PBEH2-35_Plasmid_VR20F_3HGH1_Strand_Pos_call_high.bed.tsv
35	VR20F_3HGH1	Pos	low	mergedBed/PBEH2-35_Plasmid_VR20F_3HGH1_Strand_Pos_call_low.bed.tsv
35	VR20F_3HGH2	Neg	high	mergedBed/PBEH2-35_Plasmid_VR20F_3HGH2_Strand_Neg_call_high.bed.tsv
35	VR20F_3HGH2	Neg	low	mergedBed/PBEH2-35_Plasmid_VR20F_3HGH2_Strand_Neg_call_low.bed.tsv
35	VR20F_3HGH2	Pos	high	mergedBed/PBEH2-35_Plasmid_VR20F_3HGH2_Strand_Pos_call_high.bed.tsv
35	VR20F_3HGH2	Pos	low	mergedBed/PBEH2-35_Plasmid_VR20F_3HGH2_Strand_Pos_call_low.bed.tsv
35	VR20F_3HGH3	Neg	high	mergedBed/PBEH2-35_Plasmid_VR20F_3HGH3_Strand_Neg_call_high.bed.tsv
35	VR20F_3HGH3	Neg	low	mergedBed/PBEH2-35_Plasmid_VR20F_3HGH3_Strand_Neg_call_low.bed.tsv
35	VR20F_3HGH3	Pos	high	mergedBed/PBEH2-35_Plasmid_VR20F_3HGH3_Strand_Pos_call_high.bed.tsv
35	VR20F_3HGH3	Pos	low	mergedBed/PBEH2-35_Plasmid_VR20F_3HGH3_Strand_Pos_call_low.bed.tsv
36	PFC9	Neg	high	mergedBed/PBEH2-36_Plasmid_PFC9_Strand_Neg_call_high.bed.tsv
36	PFC9	Neg	low	mergedBed/PBEH2-36_Plasmid_PFC9_Strand_Neg_call_low.bed.tsv
36	PFC9	Pos	high	mergedBed/PBEH2-36_Plasmid_PFC9_Strand_Pos_call_high.bed.tsv
36	PFC9	Pos	low	mergedBed/PBEH2-36_Plasmid_PFC9_Strand_Pos_call_low.bed.tsv
36	T7INIT_VR10	Pos	high	mergedBed/PBEH2-36_Plasmid_T7INIT_VR10_Strand_Pos_call_high.bed.tsv
36	T7INIT_VR10	Pos	low	mergedBed/PBEH2-36_Plasmid_T7INIT_VR10_Strand_Pos_call_low.bed.tsv
36	T7INIT_VR20	Neg	high	mergedBed/PBEH2-36_Plasmid_T7INIT_VR20_Strand_Neg_call_high.bed.tsv
36	T7INIT_VR20	Neg	low	mergedBed/PBEH2-36_Plasmid_T7INIT_VR20_Strand_Neg_call_low.bed.tsv
36	T7INIT_VR20	Pos	high	mergedBed/PBEH2-36_Plasmid_T7INIT_VR20_Strand_Pos_call_high.bed.tsv
36	T7INIT_VR20	Pos	low	mergedBed/PBEH2-36_Plasmid_T7INIT_VR20_Strand_Pos_call_low.bed.tsv
37	PFC9	Neg	high	mergedBed/PBEH2-37_Plasmid_PFC9_Strand_Neg_call_high.bed.tsv
37	PFC9	Neg	low	mergedBed/PBEH2-37_Plasmid_PFC9_Strand_Neg_call_low.bed.tsv
37	PFC9	Pos	high	mergedBed/PBEH2-37_Plasmid_PFC9_Strand_Pos_call_high.bed.tsv
37	PFC9	Pos	low	mergedBed/PBEH2-37_Plasmid_PFC9_Strand_Pos_call_low.bed.tsv
37	T7INIT_VR10	Neg	high	mergedBed/PBEH2-37_Plasmid_T7INIT_VR10_Strand_Neg_call_high.bed.tsv
37	T7INIT_VR10	Neg	low	mergedBed/PBEH2-37_Plasmid_T7INIT_VR10_Strand_Neg_call_low.bed.tsv
37	T7INIT_VR10	Pos	high	mergedBed/PBEH2-37_Plasmid_T7INIT_VR10_Strand_Pos_call_high.bed.tsv
37	T7INIT_VR10	Pos	low	mergedBed/PBEH2-37_Plasmid_T7INIT_VR10_Strand_Pos_call_low.bed.tsv
37	T7INIT_VR20	Neg	high	mergedBed/PBEH2-37_Plasmid_T7INIT_VR20_Strand_Neg_call_high.bed.tsv
37	T7INIT_VR20	Neg	low	mergedBed/PBEH2-37_Plasmid_T7INIT_VR20_Strand_Neg_call_low.bed.tsv
37	T7INIT_VR20	Pos	high	mergedBed/PBEH2-37_Plasmid_T7INIT_VR20_Strand_Pos_call_high.bed.tsv
37	T7INIT_VR20	Pos	low	mergedBed/PBEH2-37_Plasmid_T7INIT_VR20_Strand_Pos_call_low.bed.tsv
38	PFC9	Neg	high	mergedBed/PBEH2-38_Plasmid_PFC9_Strand_Neg_call_high.bed.tsv
38	PFC9	Neg	low	mergedBed/PBEH2-38_Plasmid_PFC9_Strand_Neg_call_low.bed.tsv
38	PFC9	Pos	high	mergedBed/PBEH2-38_Plasmid_PFC9_Strand_Pos_call_high.bed.tsv
38	PFC9	Pos	low	mergedBed/PBEH2-38_Plasmid_PFC9_Strand_Pos_call_low.bed.tsv
38	T7INIT_VR10	Neg	high	mergedBed/PBEH2-38_Plasmid_T7INIT_VR10_Strand_Neg_call_high.bed.tsv
38	T7INIT_VR10	Neg	low	mergedBed/PBEH2-38_Plasmid_T7INIT_VR10_Strand_Neg_call_low.bed.tsv
38	T7INIT_VR10	Pos	high	mergedBed/PBEH2-38_Plasmid_T7INIT_VR10_Strand_Pos_call_high.bed.tsv
38	T7INIT_VR10	Pos	low	mergedBed/PBEH2-38_Plasmid_T7INIT_VR10_Strand_Pos_call_low.bed.tsv
38	T7INIT_VR20	Neg	high	mergedBed/PBEH2-38_Plasmid_T7INIT_VR20_Strand_Neg_call_high.bed.tsv
38	T7INIT_VR20	Neg	low	mergedBed/PBEH2-38_Plasmid_T7INIT_VR20_Strand_Neg_call_low.bed.tsv
38	T7INIT_VR20	Pos	high	mergedBed/PBEH2-38_Plasmid_T7INIT_VR20_Strand_Pos_call_high.bed.tsv
38	T7INIT_VR20	Pos	low	mergedBed/PBEH2-38_Plasmid_T7INIT_VR20_Strand_Pos_call_low.bed.tsv
39	PFC9	Neg	high	mergedBed/PBEH2-39_Plasmid_PFC9_Strand_Neg_call_high.bed.tsv
39	PFC9	Neg	low	mergedBed/PBEH2-39_Plasmid_PFC9_Strand_Neg_call_low.bed.tsv
39	PFC9	Pos	high	mergedBed/PBEH2-39_Plasmid_PFC9_Strand_Pos_call_high.bed.tsv
39	PFC9	Pos	low	mergedBed/PBEH2-39_Plasmid_PFC9_Strand_Pos_call_low.bed.tsv
39	T7INIT_VR10	Neg	high	mergedBed/PBEH2-39_Plasmid_T7INIT_VR10_Strand_Neg_call_high.bed.tsv
39	T7INIT_VR10	Neg	low	mergedBed/PBEH2-39_Plasmid_T7INIT_VR10_Strand_Neg_call_low.bed.tsv
39	T7INIT_VR10	Pos	high	mergedBed/PBEH2-39_Plasmid_T7INIT_VR10_Strand_Pos_call_high.bed.tsv
39	T7INIT_VR10	Pos	low	mergedBed/PBEH2-39_Plasmid_T7INIT_VR10_Strand_Pos_call_low.bed.tsv
39	T7INIT_VR20	Neg	low	mergedBed/PBEH2-39_Plasmid_T7INIT_VR20_Strand_Neg_call_low.bed.tsv
39	T7INIT_VR20	Pos	high	mergedBed/PBEH2-39_Plasmid_T7INIT_VR20_Strand_Pos_call_high.bed.tsv
39	T7INIT_VR20	Pos	low	mergedBed/PBEH2-39_Plasmid_T7INIT_VR20_Strand_Pos_call_low.bed.tsv
40	PFC9	Neg	high	mergedBed/PBEH2-40_Plasmid_PFC9_Strand_Neg_call_high.bed.tsv
40	PFC9	Neg	low	mergedBed/PBEH2-40_Plasmid_PFC9_Strand_Neg_call_low.bed.tsv
40	PFC9	Pos	high	mergedBed/PBEH2-40_Plasmid_PFC9_Strand_Pos_call_high.bed.tsv
40	PFC9	Pos	low	mergedBed/PBEH2-40_Plasmid_PFC9_Strand_Pos_call_low.bed.tsv
40	T7INIT_VR10	Neg	high	mergedBed/PBEH2-40_Plasmid_T7INIT_VR10_Strand_Neg_call_high.bed.tsv
40	T7INIT_VR10	Neg	low	mergedBed/PBEH2-40_Plasmid_T7INIT_VR10_Strand_Neg_call_low.bed.tsv
40	T7INIT_VR10	Pos	high	mergedBed/PBEH2-40_Plasmid_T7INIT_VR10_Strand_Pos_call_high.bed.tsv
40	T7INIT_VR10	Pos	low	mergedBed/PBEH2-40_Plasmid_T7INIT_VR10_Strand_Pos_call_low.bed.tsv
40	T7INIT_VR20	Neg	high	mergedBed/PBEH2-40_Plasmid_T7INIT_VR20_Strand_Neg_call_high.bed.tsv
40	T7INIT_VR20	Neg	low	mergedBed/PBEH2-40_Plasmid_T7INIT_VR20_Strand_Neg_call_low.bed.tsv
40	T7INIT_VR20	Pos	high	mergedBed/PBEH2-40_Plasmid_T7INIT_VR20_Strand_Pos_call_high.bed.tsv
40	T7INIT_VR20	Pos	low	mergedBed/PBEH2-40_Plasmid_T7INIT_VR20_Strand_Pos_call_low.bed.tsv
41	PFC9	Neg	high	mergedBed/PBEH2-41_Plasmid_PFC9_Strand_Neg_call_high.bed.tsv
41	PFC9	Neg	low	mergedBed/PBEH2-41_Plasmid_PFC9_Strand_Neg_call_low.bed.tsv
41	PFC9	Pos	high	mergedBed/PBEH2-41_Plasmid_PFC9_Strand_Pos_call_high.bed.tsv
41	PFC9	Pos	low	mergedBed/PBEH2-41_Plasmid_PFC9_Strand_Pos_call_low.bed.tsv
41	T7INIT_VR10	Neg	high	mergedBed/PBEH2-41_Plasmid_T7INIT_VR10_Strand_Neg_call_high.bed.tsv
41	T7INIT_VR10	Neg	low	mergedBed/PBEH2-41_Plasmid_T7INIT_VR10_Strand_Neg_call_low.bed.tsv
41	T7INIT_VR10	Pos	high	mergedBed/PBEH2-41_Plasmid_T7INIT_VR10_Strand_Pos_call_high.bed.tsv
41	T7INIT_VR10	Pos	low	mergedBed/PBEH2-41_Plasmid_T7INIT_VR10_Strand_Pos_call_low.bed.tsv
41	T7INIT_VR20	Neg	high	mergedBed/PBEH2-41_Plasmid_T7INIT_VR20_Strand_Neg_call_high.bed.tsv
41	T7INIT_VR20	Neg	low	mergedBed/PBEH2-41_Plasmid_T7INIT_VR20_Strand_Neg_call_low.bed.tsv
41	T7INIT_VR20	Pos	high	mergedBed/PBEH2-41_Plasmid_T7INIT_VR20_Strand_Pos_call_high.bed.tsv
41	T7INIT_VR20	Pos	low	mergedBed/PBEH2-41_Plasmid_T7INIT_VR20_Strand_Pos_call_low.bed.tsv
42	PFC9	Neg	high	mergedBed/PBEH2-42_Plasmid_PFC9_Strand_Neg_call_high.bed.tsv
42	PFC9	Neg	low	mergedBed/PBEH2-42_Plasmid_PFC9_Strand_Neg_call_low.bed.tsv
42	PFC9	Pos	high	mergedBed/PBEH2-42_Plasmid_PFC9_Strand_Pos_call_high.bed.tsv
42	PFC9	Pos	low	mergedBed/PBEH2-42_Plasmid_PFC9_Strand_Pos_call_low.bed.tsv
42	T7INIT_VR10	Neg	high	mergedBed/PBEH2-42_Plasmid_T7INIT_VR10_Strand_Neg_call_high.bed.tsv
42	T7INIT_VR10	Neg	low	mergedBed/PBEH2-42_Plasmid_T7INIT_VR10_Strand_Neg_call_low.bed.tsv
